ID,Price
12001,552.4457044558252
12002,388.10927290128967
12003,38.07302439769921
12004,556.7079533347454
12005,389.1066885102626
12006,38.14024587508329
12007,561.0022491977174
12008,390.08500039285406
12009,38.18868488084535
12010,563.5892419853177
12011,389.8597775134086
12012,38.195604738811355
12013,564.9282050377417
12014,389.4797139043443
12015,38.15606269329131
12016,564.6297674987571
12017,388.0750872856595
12018,38.02161973852315
12019,564.3804019041022
12020,388.1293820869544
12021,37.90299360196301
12022,562.7980820665333
12023,388.70551025625036
12024,37.720111641432794
12025,560.4796830640191
12026,389.4716702300783
12027,37.48879067514052
12028,558.4406937037087
12029,390.2961468423342
12030,37.26933232250427
12031,559.1516360155379
12032,391.86265240562045
12033,37.096335873354064
12034,559.7835624823139
12035,393.7509049395431
12036,36.909499708271845
12037,559.8937239899927
12038,395.20379360382327
12039,36.82448431040374
12040,560.0618705094407
12041,397.55556286731905
12042,36.81855300357574
12043,559.5220791218144
12044,398.9722549974027
12045,36.79878198081571
12046,559.4369543204261
12047,399.93246861289583
12048,36.865014907061784
12049,559.4239352331549
12050,400.75191792873557
12051,36.905545503719836
12052,559.7403992006688
12053,401.6628640393499
12054,36.98858379931193
12055,558.5336299574594
12056,401.8217266061017
12057,37.02219453800398
12058,558.4224669815289
12059,401.6699022543326
12060,37.03455142722899
12061,555.4991811550327
12062,401.1450525084819
12063,36.95447878505089
12064,553.1867909620285
12065,401.2647021631874
12066,36.8714404894588
12067,550.3556402146818
12068,401.3391061501471
12069,36.74292884151864
12070,546.9596613734182
12071,400.6684648082267
12072,36.58574921057646
12073,545.0328364572897
12074,399.9364904500288
12075,36.33959997721417
12076,544.967741020934
12077,400.374870697521
12078,36.191317306513994
12079,544.8896264973072
12080,399.8600755445026
12081,36.12607293140592
12082,544.7514238785828
12083,399.4548754533574
12084,36.08949653929987
12085,545.1059436396584
12086,400.1737788408731
12087,36.08653088588587
12088,545.7664119516057
12089,401.47685407195075
12090,36.080105303488864
12091,546.8810461156654
12092,401.7312352706102
12093,36.089002263730876
12094,547.6021032568361
12095,401.1732053684126
12096,36.244204792397056
12097,548.6276067465011
12098,399.9636378506762
12099,36.340094252783175
12100,546.5095013943122
12101,398.89986192900943
12102,36.35294541757718
12103,543.07746969599
12104,398.9028783068592
12105,36.47651430982733
12106,537.9719845492008
12107,398.3830558574247
12108,36.56449536110944
12109,531.9912161504905
12110,396.179089108565
12111,36.590197690697465
12112,527.0970408047942
12113,392.6318287572982
12114,36.68015584425557
12115,523.5778813685806
12116,387.2616707255192
12117,36.69498411132559
12118,519.1358689384937
12119,381.0278231694381
12120,36.6979497647396
12121,515.1420135510093
12122,375.6388630490626
12123,36.66928178173756
12124,511.87522411420525
12125,371.6994735773326
12126,36.557575503143426
12127,508.72961233584806
12128,368.79470170805547
12129,36.5338502758314
12130,510.91782046565083
12131,366.2249488719535
12132,36.60898016231948
12133,514.2226656960165
12134,362.6324428529409
12135,36.744411668225645
12136,517.4393817202392
12137,358.0002919350593
12138,36.79779342967771
12139,522.1753250821785
12140,356.75151150527665
12141,36.84128967974976
12142,526.5206958259836
12143,356.37949157047825
12144,36.83041561723175
12145,530.4164073248087
12146,356.6861566518661
12147,36.85512939568178
12148,533.0632879138561
12149,356.96768525117295
12150,36.98166394134593
12151,535.3399256902774
12152,357.4741350921404
12153,37.193213884878176
12154,535.5171855708152
12155,356.087606740554
12156,37.32864539078433
12157,536.5907595365583
12158,355.2219062976853
12159,37.42552340230845
12160,535.8897317604201
12161,355.02262426774735
12162,37.49472198196853
12163,533.905823153949
12164,355.1020555511232
12165,37.50460749334854
12166,533.3470038695417
12167,356.39909802650135
12168,37.568863317318616
12169,531.4392068501943
12170,356.33826773986544
12171,37.62125652763268
12172,529.9370044727553
12173,357.20497364201736
12174,37.67760394249875
12175,528.5519738807566
12176,358.3602463584588
12177,37.77942470971287
12178,528.531944515724
12179,360.8990310486371
12180,37.83577212457893
12181,528.3613944724722
12182,363.125117901728
12183,37.86938286327097
12184,528.8831594315692
12185,365.89013093063494
12186,37.899039397411
12187,529.4910506603062
12188,367.6989521811817
12189,37.92474172699904
12190,530.5826510545785
12191,368.3565225524199
12192,37.946489852035064
12193,532.6156316053792
12194,370.3071135619034
12195,38.042379312421176
12196,532.586589026082
12197,371.53377388745486
12198,38.00985597998094
12199,533.015217437778
12200,373.24154648003616
12201,38.00787887770493
12202,532.5044686294488
12203,374.5908728381427
12204,38.01381018453294
12205,532.6386653751666
12206,376.06286522880447
12207,38.13441342336908
12208,532.3482395821951
12209,375.72000361322
12210,38.24414259968721
12211,532.4323629153317
12212,375.3600491898205
12213,38.485349077359494
12214,533.4398399764675
12215,374.09317049293946
12216,38.71765859478977
12217,534.0457282687012
12218,372.3879115485663
12219,38.993464362292094
12220,535.2484916389039
12221,371.45585079300383
12222,39.25839606727641
12223,535.5063697136976
12224,368.09057857200327
12225,39.38888481749256
12226,536.4607689574972
12227,364.7976994193959
12228,39.60033590591101
12229,537.615461851622
12230,361.4475090876439
12231,39.8504393438253
12232,538.8032031980504
12233,357.5030923194977
12234,40.13613062270764
12235,539.8166890686958
12236,354.20719678904055
12237,40.330875196893864
12238,540.9683775580656
12239,351.30946313474607
12240,40.532539629046106
12241,541.7575345403469
12242,347.70489160433465
12243,40.584932839360164
12244,540.716007558656
12245,343.7735458068706
12246,40.54736789611612
12247,539.082612840254
12248,340.54099421125755
12249,40.45740974255801
12250,536.6911066553712
12251,337.6593479054949
12252,40.403039429967954
12253,535.7562360424782
12254,336.39749650503006
12255,40.472238009628036
12256,533.821399380337
12257,333.77827507219274
12258,40.39414246972594
12259,532.085854900269
12260,331.2917742647429
12261,40.26365371950979
12262,530.3342869281753
12263,329.1410968578949
12264,40.084725963531575
12265,527.8977146719693
12266,326.645546916896
12267,39.94830590648742
12268,525.7555740817413
12269,324.427503738071
12270,39.82177136082326
12271,524.3064495216386
12272,323.3034002594099
12273,39.71105363336714
12274,524.3354921009358
12275,324.410410930256
12276,39.71105363336714
12277,524.7230603143149
12278,325.534514408917
12279,39.734778860679164
12280,529.2867511369745
12281,325.6551695229057
12282,39.71599638905714
12283,532.6767211687285
12284,324.2123354514579
12285,39.70116812198713
12286,538.0646203624761
12287,323.20687616821897
12288,39.81386295171925
12289,545.2591682821571
12290,321.07228610990285
12291,40.01058462818149
12292,552.5067940191744
12293,319.20213184307846
12294,40.11537104880961
12295,559.9126517399485
12296,317.48882922443937
12297,40.13316496929364
12298,567.1572730722107
12299,316.54973025389427
12300,40.16282150343367
12301,573.6467873427471
12302,314.78012191539386
12303,40.1025198840156
12304,581.0065775239464
12305,312.520854905956
12306,40.03628695776952
12307,587.6352958814588
12308,308.7503825938102
12309,39.96016852014343
12310,589.6422382577172
12311,304.8441732784271
12312,39.92062647462338
12313,591.6461762292207
12314,302.2621538390695
12315,39.84648513927329
12316,593.1173330908592
12317,301.28685833432786
12318,39.80694309375325
12319,592.9430776150764
12320,301.906221252803
12321,39.69029405946911
12322,592.9220467817922
12323,302.34862333742814
12324,39.6804085480891
12325,593.1924432097312
12326,301.73428771536913
12327,39.66558028101908
12328,592.820898488378
12329,299.96266845830223
12330,39.60231300818701
12331,593.5930305103816
12332,298.8958761587857
12333,39.611209968429016
12334,593.8644284065723
12335,297.64609026971976
12336,39.649763462811066
12337,594.7236881664674
12338,298.31472069307364
12339,39.707099428815134
12340,596.5613824082011
12341,299.7454892531226
12342,39.80101178692525
12343,598.8357168076436
12344,301.2426181258653
12345,39.88306153137933
12346,601.6788851740098
12347,303.26459674445874
12348,39.934466190555405
12349,605.0858801660413
12350,303.95836364989356
12351,39.956214315591424
12352,608.6330807133005
12353,304.75468740221874
12354,39.94138604852141
12355,612.9674353063377
12356,306.4046460860138
12357,39.97697388948945
12358,617.5070908909582
12359,308.3944500075436
12360,40.1035084351536
12361,620.5725852091854
12362,309.39890383149924
12363,40.20137499781571
12364,623.8704201617896
12365,310.3792266326572
12366,40.25376820812977
12367,628.1136411439289
12368,310.97144215048485
12369,40.331863748031864
12370,632.4499986734695
12371,312.9773334205464
12372,40.44950133345401
12373,580.9194497860549
12374,315.60258760908323
12375,40.55033354953012
12376,528.7279318525672
12377,316.9338157000915
12378,40.626451987156216
12379,475.46083701683324
12380,319.5982828006746
12381,40.7045475270583
12382,422.00146027678704
12383,322.12500197945394
12384,40.76979190216638
12385,367.34332603954454
12386,323.3938915949014
12387,40.83404772613646
12388,313.0186807300936
12389,324.6275901354355
12390,40.842944686378466
12391,259.3249604191669
12392,326.8184859136131
12393,40.91115471490055
12394,204.72791574527366
12395,328.9450322976634
12396,41.049057598651714
12397,149.25558781945927
12398,331.6753569812986
12399,41.145935610175826
12400,93.36865203747172
12401,331.9528637434725
12402,41.14247568119283
12403,93.23044941874734
12404,331.1243652940837
12405,41.17608641988486
12406,92.83186505460021
12407,331.113305241968
12408,41.255170510924955
12409,92.43928949996283
12410,329.93993425842825
12411,41.33128894855104
12412,92.07175065161609
12413,329.23008000446157
12414,41.44200667600717
12415,91.93354803289171
12416,329.11244126832264
12417,41.49242278404524
12418,91.99263465973763
12419,329.12450677972146
12420,41.604129062639366
12421,92.11381231818437
12422,328.95558962013735
12423,41.660476477505426
12424,92.27354650431873
12425,329.4784284474216
12426,41.672833366730444
12427,92.41174912304311
12428,329.43569642788395
12429,41.706444105422484
12430,92.64108535266546
12431,330.4150137697586
12432,41.73659491513152
12433,93.13681213722032
12434,331.39734748948297
12435,41.75043463106354
12436,93.60650074723289
12437,331.1128025123264
12438,41.765262898133564
12439,93.96202197656011
12440,331.1138079716096
12441,41.732640710579524
12442,94.46175463412148
12443,331.73920364578424
12444,41.70990403440549
12445,94.96649463294096
12446,333.8657500298345
12447,41.77020565382356
12448,95.43718471120518
12449,336.75544000986304
12450,41.786022472031576
12451,95.78269125801613
12452,339.747686836782
12453,41.850278296001655
12454,95.89936230933057
12455,341.7827364260575
12456,42.21801931933808
12457,95.89435496807243
12458,343.7504202433561
12459,42.48888233115041
12460,95.97947976946064
12461,345.8216663668282
12462,42.76666520092873
12463,95.82024631745212
12464,348.0487586792023
12465,43.076081707123095
12466,95.81824338094886
12467,351.5015058578447
12468,43.419108952009495
12469,96.14622423335636
12470,355.08496274330815
12471,43.771033157137914
12472,96.29544300284863
12473,353.33445813118925
12474,44.028056453018216
12475,96.49173078016733
12476,351.044021883971
12477,44.239606396550464
12478,96.7451022478287
12479,347.8526941189707
12480,44.39579747635465
12481,96.89231808081772
12482,344.41703974814345
12483,44.55001145388283
12484,97.10563081841404
12485,341.0557893642758
12486,44.345381368316595
12487,97.23381875462218
12488,336.96256462221027
12489,44.20303000444442
12490,97.37202137334656
12491,332.00967219297553
12492,44.04585037350224
12493,97.44012121445712
12494,327.79177049978836
12495,43.87878523118004
12496,97.37302284159819
12497,322.9434458360104
12498,43.61088787278173
12499,97.16221377463093
12500,318.44200462494985
12501,43.40428068493948
12502,96.9028334974598
12503,317.9030784491338
12504,43.29850571317336
12505,96.64745909329518
12506,317.32292844270495
12507,43.18976508799323
12508,96.31797603851021
12509,317.01224152418416
12510,43.103761138987124
12511,96.08863980888786
12512,317.6305989833761
12513,43.06520764460509
12514,96.10566476916551
12515,318.41385176501916
12516,43.13440622426517
12517,96.4061052446533
12518,320.4559395692774
12519,43.26983773017133
12520,96.618416513998
12521,323.1344830998258
12522,43.464582304357556
12523,97.02401115590652
12524,325.3032587737721
12525,43.62868179326575
12526,97.59384659108171
12527,327.7012791642968
12528,43.88570508914605
12529,98.15867468499876
12530,329.839891059746
12531,44.08341531674629
12532,98.76256004072923
12533,331.9563828509638
12534,44.29298815800253
12535,99.41551734078938
12536,333.43742437517477
12537,44.50453810153478
12538,99.95430726016413
12539,335.25831113712036
12540,44.72893920986104
12541,100.442022298706
12542,336.71522163853354
12543,44.849542448697186
12544,100.86864777389866
12545,337.941881964085
12546,44.915775374943266
12547,101.36537602670514
12548,338.72211836787835
12549,44.96619148298132
12550,101.82304701769822
12551,339.17457504533587
12552,45.014630488743386
12553,102.19258880254819
12554,339.9457623155801
12555,44.97113423867132
12556,102.03335535053967
12557,340.85168112977834
12558,44.911821170391256
12559,101.85609547000186
12560,341.8390421459189
12561,44.93851205111729
12562,101.7569501130909
12563,343.00034761805983
12564,45.004744977363366
12565,101.48555221690025
12566,343.8449334159805
12567,45.11051994912949
12568,101.1440515430958
12569,343.57345940950603
12570,45.25979117096767
12571,101.08296197974661
12572,342.35182638037077
12573,45.44168458035988
12574,101.04490618618482
12575,341.30212688866936
12576,45.65521162616813
12577,101.03989884492668
12578,340.21120356635515
12579,45.798551541178306
12580,100.71342019489663
12581,338.3098800617504
12582,45.893452450426416
12583,100.53015150484907
12584,336.82381124112334
12585,46.06447179730062
12586,100.83860372634987
12587,334.9888480492124
12588,46.24735375783083
12589,101.18811614616735
12590,333.1086391895556
12591,46.415407451291024
12592,101.43848320907384
12593,331.4948770399572
12594,46.541941996955174
12595,101.59070638332098
12596,329.56942251255475
12597,46.579506940199224
12598,102.00631570774576
12599,328.5508922586337
12600,46.56072446857719
12601,102.01633039026201
12602,328.3548276984021
12603,46.574564184509214
12604,101.74793689882625
12605,327.4539361806201
12606,46.4776861729851
12607,101.33132610614985
12608,326.40725306676836
12609,46.422327309257035
12610,101.43247439956409
12611,326.4364113859823
12612,46.420350206981034
12613,101.36437455845352
12614,325.86128867596966
12615,46.42133875811904
12616,101.097984003521
12617,325.0046373666501
12618,46.34620887163094
12619,100.81256555180761
12620,324.2766848455852
12621,46.264159127176846
12622,100.6272939252568
12623,323.774960663249
12624,46.14751009289271
12625,100.51012213981654
12626,323.47030650042757
12627,46.0496435302306
12628,100.16962293426371
12629,322.70716290444926
12630,45.93596014936046
12631,100.2727741641812
12632,322.053614370344
12633,45.89839520611641
12634,100.4890913065324
12635,321.39202216197276
12636,45.86577301856237
12637,100.75748479796816
12638,320.32321894388986
12639,45.65224597275413
12640,100.71542313139987
12641,318.97992534148267
12642,45.40510818825384
12643,100.45303844947388
12644,317.2012678694331
12645,45.08185196612746
12646,100.080492259869
12647,314.8796623844344
12648,44.755630090587076
12649,99.88620741905358
12650,313.55145067127586
12651,44.48081287422275
12652,99.72246735991271
12653,311.4852318442199
12654,44.178316225994394
12655,100.08199446224646
12656,310.5270291472933
12657,44.03003355529422
12658,100.49059350890985
12659,310.41140132972083
12660,43.982583100670155
12661,100.74496644482284
12662,309.59798476958053
12663,43.79673548672595
12664,101.19462568980292
12665,306.61981437262693
12666,43.91832727670008
12667,101.54714251437525
12668,304.1896192850385
12669,44.10516344178231
12670,102.04887810843987
12671,302.35566155241077
12672,44.30188511824454
12673,102.9181525508512
12674,301.8288008879936
12675,44.64194670971694
12676,104.06072767913129
12677,301.8438827772422
12678,45.01660759101938
12679,105.11327081159018
12680,301.6427909205944
12681,45.38632571663181
12682,106.10522511482571
12683,301.97358702478
12684,45.76494080248626
12685,106.74015598635658
12686,301.3793605883858
12687,46.0556736921724
12688,107.36707511187444
12689,300.1305801586031
12690,46.332468010812725
12691,107.81973876160939
12692,298.4504576963109
12693,46.652758579525106
12694,108.17726292743986
12695,299.7997840544175
12696,46.85936576736735
12697,108.5948751883679
12698,301.2375908294491
12699,47.149999801939686
12700,108.92535971140445
12701,302.86442394972966
12702,47.44557659220204
12703,109.19876054409835
12704,304.03477855541973
12705,47.655149433458284
12706,109.68357132471048
12707,305.8466161838162
12708,47.90129866682058
12709,110.19832600604623
12710,307.05015094585315
12711,48.1780929854609
12712,110.80421429827994
12713,309.0811786979957
12714,48.42720787223719
12715,111.26288675752465
12716,311.0920972644735
12717,48.60801387537761
12718,111.89781762905552
12719,313.5293305670446
12720,48.6930292732457
12721,112.52974409583152
12722,316.27523986957004
12723,48.70686898917773
12724,113.40703028425587
12725,320.05576677454826
12726,48.716754500557734
12727,114.191179925279
12728,323.5527541616532
12729,48.651510125449654
12730,115.22970250221513
12731,326.50176623939285
12732,48.53387254002752
12733,116.08695932560697
12734,328.817338968692
12735,48.42809756826139
12736,116.83505610957157
12737,331.2334576263151
12738,48.343082170393295
12739,117.40188713999187
12740,333.3449221211168
12741,48.15921165872507
12742,117.32477408461666
12743,333.4515008051401
12744,48.10286424385901
12745,117.50603983816097
12746,333.62645072042363
12747,48.034654215336936
12748,117.53908829046462
12749,332.4480524404676
12750,48.007963334610906
12751,117.64724686164024
12752,331.7241217565356
12753,48.089024527927
12754,117.30574618783578
12755,329.32610136601085
12756,48.0138946414389
12757,116.63876833225288
12758,326.12974630459445
12759,47.9269021412948
12760,116.17208412699517
12761,323.79004255249754
12762,47.9189937321908
12763,115.60325016007162
12764,321.18690846819203
12765,47.87846313553274
12766,114.72095663038914
12767,317.9654169246946
12768,47.76280265238661
12769,113.90876587832047
12770,315.0244485212209
12771,47.69558117500253
12772,113.19471901491114
12773,312.6968102805228
12774,47.404947140430195
12775,112.33045191375794
12776,309.7447818249334
12777,47.06982830464779
12778,111.93987929562381
12779,308.58649273064225
12780,46.890900548669585
12781,111.5663316377673
12782,306.58663421628
12783,46.77326296324745
12784,111.37204679695188
12785,305.618376926521
12786,46.72581250862339
12787,111.67649314544617
12788,306.01955518053325
12789,46.85036995201153
12790,111.49322445539863
12791,305.45448706335304
12792,46.95515637263967
12793,111.47720096337261
12794,305.163909330497
12795,47.08663367399381
12796,111.81068989116405
12797,305.5520166138272
12798,47.177580378689925
12799,112.1051215571421
12800,305.6565843792841
12801,47.20130560600195
12802,112.75106857944085
12803,306.3805150632161
12804,47.28335535045605
12805,113.17869552288514
12806,308.0103645613463
12807,47.44251208367423
12808,112.82016988880304
12809,308.31200234631797
12810,47.42175250977621
12811,112.24733004887298
12812,308.84791214428435
12813,47.298183617526064
12814,111.75060179606649
12815,308.4014882225262
12816,47.12024441268586
12817,111.3500144954161
12818,307.73185233988914
12819,46.96009912832967
12820,111.35902770968075
12821,307.2391772911021
12822,46.858278361115545
12823,111.40910112226204
12824,306.4911155843724
12825,46.760411798453426
12826,111.17275461487831
12827,305.4484543076536
12828,46.68824756537935
12829,110.71207921913037
12830,303.6406385163901
12831,46.541941996955174
12832,110.42966517217184
12833,301.8760574743058
12834,46.49152588891712
12835,109.9930250144629
12836,299.2316995593875
12837,46.358071485286956
12838,109.94795894313974
12839,297.781827272957
12840,46.35115162732095
12841,110.18931279178159
12842,296.514948576076
12843,46.307655377248906
12844,110.49576207677916
12845,296.7663133968857
12846,46.34719742276895
12847,110.80321283002833
12848,297.54654980067914
12849,46.40749904218701
12850,110.9103699329523
12851,298.5861946995482
12852,46.34719742276895
12853,110.89234350442304
12854,299.46496611309897
12855,45.90531506408242
12856,111.51275308630534
12857,300.70469740933254
12858,45.48715793270794
12859,112.24182197348904
12860,301.9916852918783
12861,44.98991671029335
12862,113.08305530485485
12863,307.2522482617842
12864,44.528263328846805
12865,114.18667331814669
